Date,Temperature_C,Relative_Humidity_%,Pressure_Pa,Net_Radiation_MJ_m2_day,Wind_Speed_m_s,Temperature_F,Radiation_Sanity,ET0,ETc,Season,crop name,growth stage,Kc
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Mandarin,Initial,0.8
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Tomato,Initial,0.7
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Tomato,Development,0.85
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Mandarin,Development,0.85
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Orange,Development,0.35
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Turmeric,Development,0.8
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Ginger,Development,1.07
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Buckwheat,Development,0.7
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Tomato,Mid-Season,1.12
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Mandarin,Mid-Season,1.2
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Orange,Mid-Season,0.63
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Turmeric,Mid-Season,1.2
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Ginger,Mid-Season,1.13
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Buckwheat,Mid-Season,1.1
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Tomato,Late Season,0.85
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Mandarin,Late Season,0.8
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Orange,Late Season,0.78
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Turmeric,Late Season,0.6
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Ginger,Late Season,0.7
2024-03-01,14.61,53.22,87.31,14.148,1.44,58.298,OK,4.247178758340325,3.610101944589276,Zaid,Buckwheat,Late Season,0.5
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Ginger,Initial,0.4
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Buckwheat,Initial,0.3
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Large Cardamom,Initial,0.5
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Ginger,Initial,0.6
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Turmeric,Initial,0.6
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Orange,Initial,0.8
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Mandarin,Initial,0.8
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Tomato,Initial,0.7
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Tomato,Development,0.85
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Mandarin,Development,0.85
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Orange,Development,0.35
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Turmeric,Development,0.8
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Ginger,Development,1.07
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Buckwheat,Development,0.7
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Tomato,Mid-Season,1.12
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Mandarin,Mid-Season,1.2
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Orange,Mid-Season,0.63
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Turmeric,Mid-Season,1.2
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Ginger,Mid-Season,1.13
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Buckwheat,Mid-Season,1.1
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Tomato,Late Season,0.85
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Mandarin,Late Season,0.8
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Orange,Late Season,0.78
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Turmeric,Late Season,0.6
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Ginger,Late Season,0.7
2024-03-02,15.18,46.63,87.28,14.54112,1.42,59.324,OK,4.5437443381094855,1.59031051833832,Zaid,Buckwheat,Late Season,0.5
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Ginger,Initial,0.4
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Buckwheat,Initial,0.3
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Large Cardamom,Initial,0.5
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Ginger,Initial,0.6
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Turmeric,Initial,0.6
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Orange,Initial,0.8
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Mandarin,Initial,0.8
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Tomato,Initial,0.7
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Tomato,Development,0.85
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Mandarin,Development,0.85
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Orange,Development,0.35
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Turmeric,Development,0.8
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Ginger,Development,1.07
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Buckwheat,Development,0.7
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Tomato,Mid-Season,1.12
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Mandarin,Mid-Season,1.2
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Orange,Mid-Season,0.63
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Turmeric,Mid-Season,1.2
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Ginger,Mid-Season,1.13
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Buckwheat,Mid-Season,1.1
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Tomato,Late Season,0.85
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Mandarin,Late Season,0.8
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Orange,Late Season,0.78
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Turmeric,Late Season,0.6
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Ginger,Late Season,0.7
2024-03-03,15.93,48.47,87.21,9.225792,1.79,60.674,OK,3.527113202966944,2.8216905623735555,Zaid,Buckwheat,Late Season,0.5
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Ginger,Initial,0.4
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Buckwheat,Initial,0.3
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Large Cardamom,Initial,0.5
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Ginger,Initial,0.6
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Turmeric,Initial,0.6
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Orange,Initial,0.8
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Mandarin,Initial,0.8
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Tomato,Initial,0.7
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Tomato,Development,0.85
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Mandarin,Development,0.85
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Orange,Development,0.35
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Turmeric,Development,0.8
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Ginger,Development,1.07
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Buckwheat,Development,0.7
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Tomato,Mid-Season,1.12
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Mandarin,Mid-Season,1.2
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Orange,Mid-Season,0.63
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Turmeric,Mid-Season,1.2
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Ginger,Mid-Season,1.13
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Buckwheat,Mid-Season,1.1
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Tomato,Late Season,0.85
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Mandarin,Late Season,0.8
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Orange,Late Season,0.78
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Turmeric,Late Season,0.6
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Ginger,Late Season,0.7
2024-03-04,15.3,55.12,87.15,14.537664,1.78,59.540000000000006,OK,4.463217840200221,4.7756430890142365,Zaid,Buckwheat,Late Season,0.5
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Ginger,Initial,0.4
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Buckwheat,Initial,0.3
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Large Cardamom,Initial,0.5
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Ginger,Initial,0.6
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Turmeric,Initial,0.6
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Orange,Initial,0.8
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Mandarin,Initial,0.8
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Tomato,Initial,0.7
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Tomato,Development,0.85
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Mandarin,Development,0.85
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Orange,Development,0.35
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Turmeric,Development,0.8
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Ginger,Development,1.07
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Buckwheat,Development,0.7
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Tomato,Mid-Season,1.12
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Mandarin,Mid-Season,1.2
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Orange,Mid-Season,0.63
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Turmeric,Mid-Season,1.2
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Ginger,Mid-Season,1.13
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Buckwheat,Mid-Season,1.1
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Tomato,Late Season,0.85
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Mandarin,Late Season,0.8
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Orange,Late Season,0.78
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Turmeric,Late Season,0.6
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Ginger,Late Season,0.7
2024-03-05,15.1,39.63,87.07,18.605376,2.19,59.18,OK,5.905497791646321,4.1338484541524245,Zaid,Buckwheat,Late Season,0.5
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Ginger,Initial,0.4
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Buckwheat,Initial,0.3
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Large Cardamom,Initial,0.5
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Ginger,Initial,0.6
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Turmeric,Initial,0.6
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Orange,Initial,0.8
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Mandarin,Initial,0.8
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Tomato,Initial,0.7
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Tomato,Development,0.85
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Mandarin,Development,0.85
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Orange,Development,0.35
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Turmeric,Development,0.8
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Ginger,Development,1.07
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Buckwheat,Development,0.7
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Tomato,Mid-Season,1.12
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Mandarin,Mid-Season,1.2
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Orange,Mid-Season,0.63
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Turmeric,Mid-Season,1.2
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Ginger,Mid-Season,1.13
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Buckwheat,Mid-Season,1.1
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Tomato,Late Season,0.85
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Mandarin,Late Season,0.8
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Orange,Late Season,0.78
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Turmeric,Late Season,0.6
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Ginger,Late Season,0.7
2024-03-06,15.78,30.94,87.11,13.578624,1.59,60.404,OK,4.858568754355733,5.441597004878422,Zaid,Buckwheat,Late Season,0.5
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Ginger,Initial,0.4
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Buckwheat,Initial,0.3
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Large Cardamom,Initial,0.5
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Ginger,Initial,0.6
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Turmeric,Initial,0.6
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Orange,Initial,0.8
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Mandarin,Initial,0.8
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Tomato,Initial,0.7
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Tomato,Development,0.85
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Mandarin,Development,0.85
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Orange,Development,0.35
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Turmeric,Development,0.8
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Ginger,Development,1.07
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Buckwheat,Development,0.7
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Tomato,Mid-Season,1.12
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Mandarin,Mid-Season,1.2
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Orange,Mid-Season,0.63
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Turmeric,Mid-Season,1.2
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Ginger,Mid-Season,1.13
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Buckwheat,Mid-Season,1.1
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Tomato,Late Season,0.85
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Mandarin,Late Season,0.8
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Orange,Late Season,0.78
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Turmeric,Late Season,0.6
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Ginger,Late Season,0.7
2024-03-07,15.49,32.92,87.14,15.642720000000002,1.5,59.882,OK,5.192733831639267,6.23128059796712,Zaid,Buckwheat,Late Season,0.5
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Ginger,Initial,0.4
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Buckwheat,Initial,0.3
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Large Cardamom,Initial,0.5
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Ginger,Initial,0.6
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Turmeric,Initial,0.6
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Orange,Initial,0.8
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Mandarin,Initial,0.8
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Tomato,Initial,0.7
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Tomato,Development,0.85
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Mandarin,Development,0.85
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Orange,Development,0.35
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Turmeric,Development,0.8
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Ginger,Development,1.07
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Buckwheat,Development,0.7
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Tomato,Mid-Season,1.12
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Mandarin,Mid-Season,1.2
2024-03-08,15.83,34.08,87.13,18.536256,1.73,60.494,OK,5.9902234497836275,3.7738407733636854,Zaid,Orange,Mid-Season,0.63
